PRODUCT_URL,PRODUCT_NAME,PRODUCT_PRICE,RATING,NO_OF_REVIEWS
https://www.amazon.inhttps://aax-eu.amazon.in/x/c/RCAPyYQUgpHPPkA24TGnLPUAAAGKG8mwhQMAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDEgICAug0VZ/https://www.amazon.in/VISMIINTREND%C2%AE-Backpack-Fashion-Stylish-Tuitions/dp/B0832PKFDS/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.880c6186-3832-495e-9caa-7ecfb2f5e88c%3Aamzn1.sym.880c6186-3832-495e-9caa-7ecfb2f5e88c&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B0832PKFDS&pd_rd_r=c30cf0a7-4e0f-4cde-9f1a-1cec3ff38cc1&pd_rd_w=of88h&pd_rd_wg=NDYca&pf_rd_p=880c6186-3832-495e-9caa-7ecfb2f5e88c&pf_rd_r=0P1TX4430BD4F3RQ704T&qid=1692683317&sbo=EO%2BcdOgoisx3waG5xqcZQA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-161-06195d41-65bd-48f4-8e70-03d97b6094ec,VISMIINTREND Fashion Leather Backpack Handbags Purse Bags with Shoulder Belt for Women and Girls | Travel | Back | College | Work | Gift | 13.5 Inch Laptop Bag | Rakhi Gifts for Sisters | Wife,"1,350",4.3 out of 5 stars,"1,598 ratings"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NDI3NDg2NTk4MDU4NTk4OjE2OTI2ODM2MDI6c3BfYXRmX25leHQ6MjAwMzgzMDk3ODgyOTg6OjA6Og&url=%2FNumber-Backpack-Compartment-Charging-Organizer%2Fdp%2FB09VTDMRY7%2Fref%3Dsr_1_177_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692683602%26sprefix%3Dba%252Caps%252C283%26sr%3D8-177-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",679,4.0 out of 5 stars,"5,610 ratings"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NDI3NDg2NTk4MDU4NTk4OjE2OTI2ODM2MDI6c3BfYXRmX25leHQ6MjAxMzU0MDU4NjM4OTg6OjA6Og&url=%2FFUR-JADEN-Backpack-Compartment-Organizer%2Fdp%2FB0BYSZ3TKW%2Fref%3Dsr_1_178_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692683602%26sprefix%3Dba%252Caps%252C283%26sr%3D8-178-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",799,4.4 out of 5 stars,121 ratings
https://www.amazon.in/Gear-Colorado-Orange-Laptop-Backpack/dp/B097K6KD7W/ref=sr_1_179?crid=2M096C61O4MLT&keywords=bags&qid=1692683602&sprefix=ba%2Caps%2C283&sr=8-179,F Gear Colorado Grey Orange 39 Ltrs Laptop Backpack (3814),895,4.2 out of 5 stars,223 ratings
https://www.amazon.in/WILDHORN-Backpack-Compartment-Business-Bookbags/dp/B09P2RP9TG/ref=sr_1_180?crid=2M096C61O4MLT&keywords=bags&qid=1692683602&sprefix=ba%2Caps%2C283&sr=8-180,WILDHORN Laptop Backpack for Men/Women I Waterproof I Travel/Business/College Bookbags Fit 15.6 Inch Laptop,799,4.0 out of 5 stars,280 ratings
https://www.amazon.in/DZert-Kids-Grey-School-Years/dp/B07QD1M3R9/ref=sr_1_181?crid=2M096C61O4MLT&keywords=bags&qid=1692683602&sprefix=ba%2Caps%2C283&sr=8-181,DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),200,3.7 out of 5 stars,"3,191 ratings"
https://www.amazon.in/POLESTAR-Casual-bagpack-School-Backpack/dp/B07PQQ8M7B/ref=sr_1_182?crid=2M096C61O4MLT&keywords=bags&qid=1692683602&sprefix=ba%2Caps%2C283&sr=8-182,"POLESTAR Noble 32 L Bag for College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop Compartment, Water Resistant, Unisex Design, Stylish & Durable, 1 Year Warranty",619,3.9 out of 5 stars,"17,729 ratings"
https://www.amazon.in/Fast-Travel-partition-Collage-Backpack/dp/B09XLK25VC/ref=sr_1_183?crid=2M096C61O4MLT&keywords=bags&qid=1692683602&sprefix=ba%2Caps%2C283&sr=8-183,Fast Travel School Bag Class 5-10 Large 4 partition 45 L Laptop Collage Office Travel Backpack Unisex,620,4.1 out of 5 stars,"1,131 ratings"
https://www.amazon.in/Gear-Jacquard-Fashion-Backpack-BKPJCQURD1401/dp/B08GY328RX/ref=sr_1_184?crid=2M096C61O4MLT&keywords=bags&qid=1692683602&sprefix=ba%2Caps%2C283&sr=8-184,"Gear Jacquard 26 Ltrs Camo Black Fashion Backpack For School, College, Travel With Raincover (Bkpjcqurd1401) With Raincover",839,4.2 out of 5 stars,384 ratings
https://www.amazon.in/American-Tourister-FS0-11-001/dp/B07S13P8BW/ref=sr_1_185?crid=2M096C61O4MLT&keywords=bags&qid=1692683602&sprefix=ba%2Caps%2C283&sr=8-185,American Tourister Spin 49 cms Teal Laptop Backpack,"1,699.00",4.0 out of 5 stars,"1,494 ratings"
https://www.amazon.in/Business-Casual-Resistant-Laptop-Backpack/dp/B0862V2GKH/ref=sr_1_186?crid=2M096C61O4MLT&keywords=bags&qid=1692683602&sprefix=ba%2Caps%2C283&sr=8-186,MI Business Casual 21L Water Resistant Laptop Backpack,"1,099",4.4 out of 5 stars,"1,392 ratings"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NDI3NDg2NTk4MDU4NTk4OjE2OTI2ODM2MDI6c3BfbXRmOjMwMDAzNjc3NDk4OTMzMjo6MDo6&url=%2FBackpack-Separate-Compartment-Folders-Multipurpose%2Fdp%2FB0CFHCPW7V%2Fref%3Dsr_1_187_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692683602%26sprefix%3Dba%252Caps%252C283%26sr%3D8-187-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"SAMRAT Laptop Backpack, Separate Compartment to Keep Files & Folders || College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop",759,Previous page,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NDI3NDg2NTk4MDU4NTk4OjE2OTI2ODM2MDI6c3BfbXRmOjMwMDAzNjc3NDk4OTQzMjo6MDo6&url=%2FCollege-Multipurpose-Backpack-Compartment-Resistant%2Fdp%2FB0CFHG928Z%2Fref%3Dsr_1_188_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692683602%26sprefix%3Dba%252Caps%252C283%26sr%3D8-188-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"SAMRAT College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop Compartment, Water Resistant, Stylish etc",799,Previous page,
https://www.amazon.in/Wooum-Resistant-Material-Messenger-Compartment/dp/B09KV7Y3KL/ref=sr_1_189?crid=2M096C61O4MLT&keywords=bags&qid=1692683602&sprefix=ba%2Caps%2C283&sr=8-189,Wooum Water Resistant Material Sling Bag/One Side Bag/Shoulder Bag/Messenger Bag/Office Messenger Bag/Travel Side Bag with 14.1 Inch Laptop Compartment -,474,4.0 out of 5 stars,295 ratings
https://www.amazon.in/Safari-Black-Casual-Backpack-PRISMA19CBBLK/dp/B07HN5TMQL/ref=sr_1_190?crid=2M096C61O4MLT&keywords=bags&qid=1692683602&sprefix=ba%2Caps%2C283&sr=8-190,Safari Large Size 32 Ltrs Casual Backpack-Black,"1,009.00",4.0 out of 5 stars,"1,078 ratings"
https://www.amazon.in/Backpack-Business-Scratch-resistant-Multiple-Comfortable/dp/B0B6FNPN76/ref=sr_1_191?crid=2M096C61O4MLT&keywords=bags&qid=1692683602&sprefix=ba%2Caps%2C283&sr=8-191,Arctic Hunter Backpack for Men Premium Business Backpack Office Travel Laptop Bag with 15.6 Inch Laptop Pocket Water/Scratch-resistant Multiple Pocket Comfortable and Padded Backpack for Men,"5,699",4.4 out of 5 stars,174 ratings
https://www.amazon.in/Uppercase-Professional-Backpack-Resistant-Sustainable/dp/B0BWNBQXDZ/ref=sr_1_192?crid=2M096C61O4MLT&keywords=bags&qid=1692683602&sprefix=ba%2Caps%2C283&sr=8-192,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,800.00",4.4 out of 5 stars,89 ratings
https://www.amazon.in/ZOUK-Handmade-Leather-Handles-Multicolor/dp/B09QRYDXJH/ref=sr_1_193?crid=2M096C61O4MLT&keywords=bags&qid=1692683602&sprefix=ba%2Caps%2C283&sr=8-193,ZOUK Women Laptop Bag Royal Indian Peacock Motif,"1,698.00",4.4 out of 5 stars,151 ratings
https://www.amazon.in/Tabelito%C2%AE-Delta-Waterproof-Backpack-Compatible/dp/B0BLK1Z7DQ/ref=sr_1_194?crid=2M096C61O4MLT&keywords=bags&qid=1692683602&sprefix=ba%2Caps%2C283&sr=8-194,"Tabelito® DELTA Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Compatible with 15.6 inch Laptop) 30 L, (6 Month Warranty)",599,4.4 out of 5 stars,198 ratings
https://www.amazon.in/Waterproof-Backpack-Students-adjustable-Compartment/dp/B09V5HRYR7/ref=sr_1_195?crid=2M096C61O4MLT&keywords=bags&qid=1692683602&sprefix=ba%2Caps%2C283&sr=8-195,CAPRIFF 32 L Casual Waterproof Laptop Bag/Backpack for Men Boys & Girls For Office School College Teens & Students with Rain Cover With adjustable Strap With 2 Compartment,699,3.8 out of 5 stars,"3,136 ratings"
https://www.amazon.in/Dell-Essential-Backpack-15-ES1520P/dp/B07TTCXHRH/ref=sr_1_196?crid=2M096C61O4MLT&keywords=bags&qid=1692683602&sprefix=ba%2Caps%2C283&sr=8-196,Dell Essential Backpack 15 (ES1520P),"1,149.00",4.0 out of 5 stars,"6,512 ratings"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NDI3NDg2NTk4MDU4NTk4OjE2OTI2ODM2MDI6c3BfYnRmOjIwMTI1ODk5OTIwNjk4OjowOjo&url=%2FUppercase-Professional-Backpack-Resistant-Sustainable%2Fdp%2FB0BWNBQXDZ%2Fref%3Dsr_1_197_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692683602%26sprefix%3Dba%252Caps%252C283%26sr%3D8-197-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,800.00",4.4 out of 5 stars,89 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NDI3NDg2NTk4MDU4NTk4OjE2OTI2ODM2MDI6c3BfYnRmOjIwMTUzOTYyNDIxNDk4OjowOjo&url=%2FFUR-JADEN-Anti-Theft-Backpack-Professionals%2Fdp%2FB0C28QQMFJ%2Fref%3Dsr_1_198_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692683602%26sprefix%3Dba%252Caps%252C283%26sr%3D8-198-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,FUR JADEN Pro Series Smart Tech Anti-Theft Laptop Backpack With USB-A and USB-C Type Charging Port for Men & Women For Business Professionals & College Students,"3,499.00",4.6 out of 5 stars,99 ratings
https://www.amazon.inhttps://aax-eu.amazon.in/x/c/RMEhvHhh6GuFUY9PVNgxNVEAAAGKG84LHgMAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDEgICALpGUY/https://www.amazon.in/WILDHORN-Backpack-Compartment-Business-Stitching/dp/B09QL66G55/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.880c6186-3832-495e-9caa-7ecfb2f5e88c%3Aamzn1.sym.880c6186-3832-495e-9caa-7ecfb2f5e88c&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B09QL66G55&pd_rd_r=97f62e14-15cb-448a-870d-040da50cb5e7&pd_rd_w=WubNk&pd_rd_wg=V9a5g&pf_rd_p=880c6186-3832-495e-9caa-7ecfb2f5e88c&pf_rd_r=Q0561QVQSZA69EMQ4E21&qid=1692683602&sbo=EO%2BcdOgoisx3waG5xqcZQA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-177-06195d41-65bd-48f4-8e70-03d97b6094ec,"WILDHORN 31L Laptop Backpack for Men/Women I Fits upto 15.6"" Laptop I Waterproof I Travel/Business/College Bookbags",599,4.1 out of 5 stars,"1,610 ratings"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2OTY0Mzk5ODYwNDc1OTg6MTY5MjY4Mzg5MzpzcF9hdGZfbmV4dDoyMDAzODMwOTc4ODI5ODo6MDo6&url=%2FNumber-Backpack-Compartment-Charging-Organizer%2Fdp%2FB09VTDMRY7%2Fref%3Dsr_1_193_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692683893%26sprefix%3Dba%252Caps%252C283%26sr%3D8-193-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",679,4.0 out of 5 stars,"5,610 ratings"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2OTY0Mzk5ODYwNDc1OTg6MTY5MjY4Mzg5MzpzcF9hdGZfbmV4dDoyMDEzNTQwNTg2Mzg5ODo6MDo6&url=%2FFUR-JADEN-Backpack-Compartment-Organizer%2Fdp%2FB0BYSZ3TKW%2Fref%3Dsr_1_194_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692683893%26sprefix%3Dba%252Caps%252C283%26sr%3D8-194-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",799,4.4 out of 5 stars,121 ratings
https://www.amazon.in/Stylbase-Waterproof-Laptop-business-Backpack/dp/B0BNL4BK3P/ref=sr_1_195?crid=2M096C61O4MLT&keywords=bags&qid=1692683893&sprefix=ba%2Caps%2C283&sr=8-195,"Stylbase Waterproof Lightweight Laptop Bag with 20L Capacity and 3 Compartments - Ideal for Travel, Office, and School Use - Unisex Design",231,4.1 out of 5 stars,13 ratings
https://www.amazon.in/Anti-Theft-Lightweight-15-6-inch-Multi-pockets-Water-resistant/dp/B0BRZ7RQCF/ref=sr_1_196?crid=2M096C61O4MLT&keywords=bags&qid=1692683893&sprefix=ba%2Caps%2C283&sr=8-196,"Arctic Hunter Slim Backpack Business Anti-Theft Laptop Bag for Men Lightweight Padded Backpack for 15.6-inch Laptop and iPad Multi-pockets Outdoor Medium Water-resistant Bag with USB Port for Office Travel College, Black","2,374.00",4.5 out of 5 stars,87 ratings
https://www.amazon.in/KSC-Backpack-Students-Capacity-SUIT/dp/B0C69493N3/ref=sr_1_197?crid=2M096C61O4MLT&keywords=bags&qid=1692683893&sprefix=ba%2Caps%2C283&sr=8-197,KSC BTS Bag For Girls School Backpack Kopp Bantam Boys Casual for Students 16 inch Laptop Large Capacity Travel (BLACK SUIT BTS),399,3.5 out of 5 stars,2 ratings
https://www.amazon.in/FATMUG-Laptop-Bag-Men-Convertible/dp/B084LFS4G1/ref=sr_1_198?crid=2M096C61O4MLT&keywords=bags&qid=1692683893&sprefix=ba%2Caps%2C283&sr=8-198,FATMUG Laptop Bag For Men - Convertible Backpack For Office And Travel (Navy Blue Oxford Fabric),"1,699.00",4.4 out of 5 stars,"2,314 ratings"
https://www.amazon.in/Wooum-Resisitance-Shoulder-Business-Messenger/dp/B0993Q72WD/ref=sr_1_199?crid=2M096C61O4MLT&keywords=bags&qid=1692683893&sprefix=ba%2Caps%2C283&sr=8-199,Wooum Sling Cross Body Bag/One Side Bag/Shoulder Bag/Office Business Messenger Bag/Money Bag for Men and Women - Water Resisitance,328,4.0 out of 5 stars,721 ratings
https://www.amazon.in/Arctic-Fox-Backpack-Charging-Laptop/dp/B08RS6FXYT/ref=sr_1_200?crid=2M096C61O4MLT&keywords=bags&qid=1692683893&sprefix=ba%2Caps%2C283&sr=8-200,Arctic Fox Joker Anti Theft Backpack with USB Charging Port 15 Inch Laptop Backpack,"1,815.00",4.5 out of 5 stars,267 ratings
https://www.amazon.in/Tabelito-NEXA-Backpack-Business-Compartment/dp/B0C2D4KWQ6/ref=sr_1_201?crid=2M096C61O4MLT&keywords=bags&qid=1692683893&sprefix=ba%2Caps%2C283&sr=8-201,"Tabelito® NEXA 3O L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook. (GREY)",399,4.2 out of 5 stars,115 ratings
https://www.amazon.in/Backpack-Business-Backpacks-Charging-Resistant/dp/B094DGX84G/ref=sr_1_202?crid=2M096C61O4MLT&keywords=bags&qid=1692683893&sprefix=ba%2Caps%2C283&sr=8-202,"FUR JADEN Travel Laptop Backpack, Business Backpacks with USB Charging Port, Water Resistant College School Computer Bag for Men & Women Fits Under 15.6 inch Laptop and Notebook",949,4.3 out of 5 stars,545 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2OTY0Mzk5ODYwNDc1OTg6MTY5MjY4Mzg5MzpzcF9tdGY6MjAxNTM5NjI0MjE0OTg6OjA6Og&url=%2FFUR-JADEN-Anti-Theft-Backpack-Professionals%2Fdp%2FB0C28QQMFJ%2Fref%3Dsr_1_203_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692683893%26sprefix%3Dba%252Caps%252C283%26sr%3D8-203-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,FUR JADEN Pro Series Smart Tech Anti-Theft Laptop Backpack With USB-A and USB-C Type Charging Port for Men & Women For Business Professionals & College Students,"3,499.00",4.6 out of 5 stars,99 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2OTY0Mzk5ODYwNDc1OTg6MTY5MjY4Mzg5MzpzcF9tdGY6MzAwMDM2Nzc0OTg5MzMyOjowOjo&url=%2FBackpack-Separate-Compartment-Folders-Multipurpose%2Fdp%2FB0CFHCPW7V%2Fref%3Dsr_1_204_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692683893%26sprefix%3Dba%252Caps%252C283%26sr%3D8-204-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"SAMRAT Laptop Backpack, Separate Compartment to Keep Files & Folders || College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop",759,Previous page,
https://www.amazon.in/Hilfiger-Connor-Backpack-TH-CONNORLAP07/dp/B07N99SXB1/ref=sr_1_205?crid=2M096C61O4MLT&keywords=bags&qid=1692683893&sprefix=ba%2Caps%2C283&sr=8-205,Tommy Hilfiger Connor Laptop Backpack,"1,790.00",4.2 out of 5 stars,130 ratings
https://www.amazon.in/Martucci-Waterproof-Backpack-College-Business/dp/B0BRJWHWH6/ref=sr_1_206?crid=2M096C61O4MLT&keywords=bags&qid=1692683893&sprefix=ba%2Caps%2C283&sr=8-206,Martucci Jersey 45L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack,809,3.6 out of 5 stars,169 ratings
https://www.amazon.in/Waterproof-Capacity-Backpack-Teenage-Rucksack/dp/B0CDHD9BZD/ref=sr_1_207?crid=2M096C61O4MLT&keywords=bags&qid=1692683893&sprefix=ba%2Caps%2C283&sr=8-207,"TEESTA Waterproof Travel Casual Large Capacity 17.5 Inch Backpack Teenage Girls Laptop Rucksack Fashion School Bag with Small Case for Men/Women/Student/Gym(Black,1-Pcs)","1,299.00",4.3 out of 5 stars,14 ratings
https://www.amazon.in/Wildcraft-Turnaround-Polyester-Laptop-8903338054702/dp/B012D51GXO/ref=sr_1_208_mod_primary_new?crid=2M096C61O4MLT&keywords=bags&qid=1692683893&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=8-208,Wildcraft Turnaround Polyester 35 Ltrs Blue Laptop Bag (8903338054702),"1,840.00",4.4 out of 5 stars,"1,222 ratings"
https://www.amazon.in/Zebronics-Compartment-Backpacks-15-6-inch-Black/dp/B0C6KZS555/ref=sr_1_209?crid=2M096C61O4MLT&keywords=bags&qid=1692683893&sprefix=ba%2Caps%2C283&sr=8-209,"Zebronics Camp1, 14 Liters, 1 Compartment Laptop Backpacks Fit Up to 15.6-inch Laptop, Polyester Fabric, Office Use and Mini Business Travel Bags (Black)",528,3.0 out of 5 stars,6 ratings
https://www.amazon.in/Wildcraft-Turnaround-Polyester-Laptop-8903340000000/dp/B012D4QWES/ref=sr_1_210_mod_primary_new?crid=2M096C61O4MLT&keywords=bags&qid=1692683893&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=8-210,Wildcraft Turnaround Polyester 14 inch 27 Ltrs Blue Laptop Bag (8903340000000),"1,598.00",4.3 out of 5 stars,"3,338 ratings"
https://www.amazon.in/Aristocrat-Draw-Pack-Unisex-Grey-Laptop/dp/B0B5YGP1BV/ref=sr_1_211?crid=2M096C61O4MLT&keywords=bags&qid=1692683893&sprefix=ba%2Caps%2C283&sr=8-211,Aristocrat Draw-Pack 15L Unisex Grey Laptop Bags,484,4.3 out of 5 stars,18 ratings
https://www.amazon.in/Exotic-Sling-Womens-Girls-Grey/dp/B092VSZ69M/ref=sr_1_212?crid=2M096C61O4MLT&keywords=bags&qid=1692683893&sprefix=ba%2Caps%2C283&sr=8-212,EXOTIC Women's Sling Bag,450,4.2 out of 5 stars,"2,574 ratings"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2OTY0Mzk5ODYwNDc1OTg6MTY5MjY4Mzg5MzpzcF9idGY6MzAwMDE2NjE4MTk2NzMyOjowOjo&url=%2FZEBRONICS-Compartment-Backpacks-15-6-inch-Polyester%2Fdp%2FB0C6QNNPMM%2Fref%3Dsr_1_213_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692683893%26sprefix%3Dba%252Caps%252C283%26sr%3D8-213-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"ZEBRONICS Camp1, 14 Liters, 1 Compartment Laptop Backpacks Fit Up to 15.6-inch Laptop, Polyester Fabric, Office Use and Mini Business Travel Bags (Grey)",528,3.0 out of 5 stars,6 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2OTY0Mzk5ODYwNDc1OTg6MTY5MjY4Mzg5MzpzcF9idGY6MjAxMjU4OTk5MjA2OTg6OjA6Og&url=%2FUppercase-Professional-Backpack-Resistant-Sustainable%2Fdp%2FB0BWNBQXDZ%2Fref%3Dsr_1_214_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692683893%26sprefix%3Dba%252Caps%252C283%26sr%3D8-214-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,800.00",4.4 out of 5 stars,89 ratings
https://www.amazon.inhttps://aax-eu.amazon.in/x/c/RIcA6sgo7yp5l08wDELRuP4AAAGKG9J5mwMAAAH2AQBvbm9fdHhuX2JpZDEgICBvbm9fdHhuX2ltcDEgICBvdxmL/https://www.amazon.in/VISMIINTREND-Everyday-Backpack-Shoulder-Grey/dp/B0B1QJ6S64/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.880c6186-3832-495e-9caa-7ecfb2f5e88c%3Aamzn1.sym.880c6186-3832-495e-9caa-7ecfb2f5e88c&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B0B1QJ6S64&pd_rd_r=1d9f0161-f685-409d-9a35-a96a591a615e&pd_rd_w=K5OGE&pd_rd_wg=QKA7W&pf_rd_p=880c6186-3832-495e-9caa-7ecfb2f5e88c&pf_rd_r=7PRMHG9D6TP5C52QC1K6&qid=1692683893&sbo=EO%2BcdOgoisx3waG5xqcZQA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-193-06195d41-65bd-48f4-8e70-03d97b6094ec,VISMIINTREND Fashion Leather Backpack Handbags Purse Bags with Shoulder Belt for Women and Girls | Travel | Back | College | Work | Gift | 13.5 Inch Laptop Bag | Rakhi Gifts for Sisters | Wife,"1,350.00",4.3 out of 5 stars,"1,598 ratings"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MDYxODE5NTA5Mzc0NTk4OjE2OTI2ODQxNjU6c3BfYXRmX25leHQ6MjAwMzgzMDk3ODgyOTg6OjA6Og&url=%2FNumber-Backpack-Compartment-Charging-Organizer%2Fdp%2FB09VTDMRY7%2Fref%3Dsr_1_209_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692684165%26sprefix%3Dba%252Caps%252C283%26sr%3D8-209-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",679,4.0 out of 5 stars,"5,610 ratings"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MDYxODE5NTA5Mzc0NTk4OjE2OTI2ODQxNjU6c3BfYXRmX25leHQ6MjAxMzU0MDU4NjM4OTg6OjA6Og&url=%2FFUR-JADEN-Backpack-Compartment-Organizer%2Fdp%2FB0BYSZ3TKW%2Fref%3Dsr_1_210_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692684165%26sprefix%3Dba%252Caps%252C283%26sr%3D8-210-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",799,4.4 out of 5 stars,121 ratings
https://www.amazon.in/Wildcraft-Music-Backpack-Green-11954/dp/B07N2SBX54/ref=sr_1_211_mod_primary_new?crid=2M096C61O4MLT&keywords=bags&qid=1692684165&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=8-211,Wildcraft Unisex Zip Closure Backpack (Green_Free Size),"1,199.00",4.4 out of 5 stars,370 ratings
